,precip,temp_max,temp_min,target_tmax,month_max,temp_range,month_day_max,monthly_avg,day_of_year_avg
1960-01-31 00:00:00,0.0,59.0,46.0,62.0,55.56666666666667,1.2826086956521738,0.9418079096045199,59.0,59.0
1960-02-01 00:00:00,0.81,62.0,51.0,59.0,56.0,1.2156862745098038,0.9032258064516129,62.0,62.0
1960-02-02 00:00:00,0.0,59.0,43.0,59.0,56.166666666666664,1.372093023255814,0.9519774011299434,60.5,59.0
1960-02-03 00:00:00,0.2,59.0,47.0,60.0,56.333333333333336,1.2553191489361701,0.9548022598870057,60.0,59.0
1960-02-04 00:00:00,0.16,60.0,42.0,60.0,56.5,1.4285714285714286,0.9416666666666667,60.0,60.0
1960-02-05 00:00:00,0.67,60.0,53.0,63.0,56.733333333333334,1.1320754716981132,0.9455555555555556,60.0,60.0
1960-02-06 00:00:00,0.0,63.0,54.0,62.0,56.96666666666667,1.1666666666666667,0.9042328042328043,60.5,63.0
1960-02-07 00:00:00,0.06,62.0,55.0,60.0,57.233333333333334,1.1272727272727272,0.9231182795698925,60.714285714285715,62.0
1960-02-08 00:00:00,0.51,60.0,50.0,55.0,57.53333333333333,1.2,0.9588888888888889,60.625,60.0
1960-02-09 00:00:00,0.36,55.0,48.0,60.0,57.53333333333333,1.1458333333333333,1.0460606060606061,60.0,55.0
1960-02-10 00:00:00,0.07,60.0,44.0,61.0,57.766666666666666,1.3636363636363635,0.9627777777777777,60.0,60.0
1960-02-11 00:00:00,0.0,61.0,40.0,61.0,58.03333333333333,1.525,0.9513661202185792,60.09090909090909,61.0
